election_year,election_type,district_id,district_name,original_party_name,party_name,votes
2014,EP,106,Malacky,Sloboda a Solidarita,SaS,662
2014,EP,107,Pezinok,Sloboda a Solidarita,SaS,756
2014,EP,108,Senec,Sloboda a Solidarita,SaS,956
2014,EP,201,Dunajská Streda,Sloboda a Solidarita,SaS,343
2014,EP,202,Galanta,Sloboda a Solidarita,SaS,381
2014,EP,203,Hlohovec,Sloboda a Solidarita,SaS,242
2014,EP,204,Piešťany,Sloboda a Solidarita,SaS,477
2014,EP,205,Senica,Sloboda a Solidarita,SaS,378
2014,EP,206,Skalica,Sloboda a Solidarita,SaS,254
2014,EP,207,Trnava,Sloboda a Solidarita,SaS,961
2014,EP,301,Bánovce nad Bebravou,Sloboda a Solidarita,SaS,158
2014,EP,302,Ilava,Sloboda a Solidarita,SaS,408
2014,EP,303,Myjava,Sloboda a Solidarita,SaS,213
2014,EP,304,Nové Mesto nad Váhom,Sloboda a Solidarita,SaS,447
2014,EP,305,Partizánske,Sloboda a Solidarita,SaS,250
2014,EP,306,Považská Bystrica,Sloboda a Solidarita,SaS,427
2014,EP,307,Prievidza,Sloboda a Solidarita,SaS,1200
2014,EP,308,Púchov,Sloboda a Solidarita,SaS,287
2014,EP,309,Trenčín,Sloboda a Solidarita,SaS,980
2014,EP,401,Komárno,Sloboda a Solidarita,SaS,281
2014,EP,402,Levice,Sloboda a Solidarita,SaS,517
2014,EP,403,Nitra,Sloboda a Solidarita,SaS,1064
2014,EP,404,Nové Zámky,Sloboda a Solidarita,SaS,595
2014,EP,405,Šaľa,Sloboda a Solidarita,SaS,255
2014,EP,406,Topoľčany,Sloboda a Solidarita,SaS,321
2014,EP,407,Zlaté Moravce,Sloboda a Solidarita,SaS,188
2014,EP,501,Bytča,Sloboda a Solidarita,SaS,124
2014,EP,502,Čadca,Sloboda a Solidarita,SaS,276
2014,EP,503,Dolný Kubín,Sloboda a Solidarita,SaS,279
2014,EP,504,Kysucké Nové Mesto,Sloboda a Solidarita,SaS,146
2014,EP,505,Liptovský Mikuláš,Sloboda a Solidarita,SaS,604
2014,EP,506,Martin,Sloboda a Solidarita,SaS,779
2014,EP,507,Námestovo,Sloboda a Solidarita,SaS,150
2014,EP,508,Ružomberok,Sloboda a Solidarita,SaS,313
2014,EP,509,Turčianske Teplice,Sloboda a Solidarita,SaS,74
2014,EP,510,Tvrdošín,Sloboda a Solidarita,SaS,145
2014,EP,511,Žilina,Sloboda a Solidarita,SaS,1576
2014,EP,601,Banská Bystrica,Sloboda a Solidarita,SaS,1168
2014,EP,602,Banská Štiavnica,Sloboda a Solidarita,SaS,81
2014,EP,603,Brezno,Sloboda a Solidarita,SaS,296
2014,EP,604,Detva,Sloboda a Solidarita,SaS,180
2014,EP,605,Krupina,Sloboda a Solidarita,SaS,130
2014,EP,606,Lučenec,Sloboda a Solidarita,SaS,249
2014,EP,607,Poltár,Sloboda a Solidarita,SaS,66
2014,EP,608,Revúca,Sloboda a Solidarita,SaS,104
2014,EP,609,Rimavská Sobota,Sloboda a Solidarita,SaS,271
2014,EP,610,Veľký Krtíš,Sloboda a Solidarita,SaS,133
2014,EP,611,Zvolen,Sloboda a Solidarita,SaS,576
2014,EP,612,Žarnovica,Sloboda a Solidarita,SaS,115
2014,EP,613,Žiar nad Hronom,Sloboda a Solidarita,SaS,288
2014,EP,701,Bardejov,Sloboda a Solidarita,SaS,252
2014,EP,702,Humenné,Sloboda a Solidarita,SaS,219
2014,EP,703,Kežmarok,Sloboda a Solidarita,SaS,174
2014,EP,704,Levoča,Sloboda a Solidarita,SaS,94
2014,EP,705,Medzilaborce,Sloboda a Solidarita,SaS,40
2014,EP,706,Poprad,Sloboda a Solidarita,SaS,701
2014,EP,707,Prešov,Sloboda a Solidarita,SaS,1049
2014,EP,708,Sabinov,Sloboda a Solidarita,SaS,143
2014,EP,709,Snina,Sloboda a Solidarita,SaS,73
2014,EP,710,Stará Ľubovňa,Sloboda a Solidarita,SaS,122
2014,EP,711,Stropkov,Sloboda a Solidarita,SaS,94
2014,EP,712,Svidník,Sloboda a Solidarita,SaS,149
2014,EP,713,Vranov nad Topľou,Sloboda a Solidarita,SaS,183
2014,EP,801,Gelnica,Sloboda a Solidarita,SaS,87
2014,EP,802,Košice I,Sloboda a Solidarita,SaS,769
2014,EP,803,Košice II,Sloboda a Solidarita,SaS,698
2014,EP,804,Košice III,Sloboda a Solidarita,SaS,243
2014,EP,805,Košice IV,Sloboda a Solidarita,SaS,528
2014,EP,806,Košice - okolie,Sloboda a Solidarita,SaS,461
2014,EP,807,Michalovce,Sloboda a Solidarita,SaS,346
2014,EP,808,Rožňava,Sloboda a Solidarita,SaS,188
2014,EP,809,Sobrance,Sloboda a Solidarita,SaS,78
2014,EP,810,Spišská Nová Ves,Sloboda a Solidarita,SaS,387
2014,EP,811,Trebišov,Sloboda a Solidarita,SaS,298
2014,EP,,Spolu za SR,Sloboda a Solidarita,SaS,37376
2014,EP,101,Bratislava I,Strana moderného Slovenska,Strana moderného Slovenska,39
2014,EP,102,Bratislava II,Strana moderného Slovenska,Strana moderného Slovenska,48
2014,EP,103,Bratislava III,Strana moderného Slovenska,Strana moderného Slovenska,20
2014,EP,104,Bratislava IV,Strana moderného Slovenska,Strana moderného Slovenska,54
2014,EP,105,Bratislava V,Strana moderného Slovenska,Strana moderného Slovenska,45
2014,EP,106,Malacky,Strana moderného Slovenska,Strana moderného Slovenska,24
2014,EP,107,Pezinok,Strana moderného Slovenska,Strana moderného Slovenska,18
2014,EP,108,Senec,Strana moderného Slovenska,Strana moderného Slovenska,24
2014,EP,201,Dunajská Streda,Strana moderného Slovenska,Strana moderného Slovenska,9
2014,EP,202,Galanta,Strana moderného Slovenska,Strana moderného Slovenska,19
2014,EP,203,Hlohovec,Strana moderného Slovenska,Strana moderného Slovenska,11
2014,EP,204,Piešťany,Strana moderného Slovenska,Strana moderného Slovenska,14
2014,EP,205,Senica,Strana moderného Slovenska,Strana moderného Slovenska,27
2014,EP,206,Skalica,Strana moderného Slovenska,Strana moderného Slovenska,14
2014,EP,207,Trnava,Strana moderného Slovenska,Strana moderného Slovenska,45
2014,EP,301,Bánovce nad Bebravou,Strana moderného Slovenska,Strana moderného Slovenska,11
2014,EP,302,Ilava,Strana moderného Slovenska,Strana moderného Slovenska,20
2014,EP,303,Myjava,Strana moderného Slovenska,Strana moderného Slovenska,8
2014,EP,304,Nové Mesto nad Váhom,Strana moderného Slovenska,Strana moderného Slovenska,25
2014,EP,305,Partizánske,Strana moderného Slovenska,Strana moderného Slovenska,14
2014,EP,306,Považská Bystrica,Strana moderného Slovenska,Strana moderného Slovenska,14
2014,EP,307,Prievidza,Strana moderného Slovenska,Strana moderného Slovenska,42
2014,EP,308,Púchov,Strana moderného Slovenska,Strana moderného Slovenska,8
2014,EP,309,Trenčín,Strana moderného Slovenska,Strana moderného Slovenska,32
2014,EP,401,Komárno,Strana moderného Slovenska,Strana moderného Slovenska,8
2014,EP,402,Levice,Strana moderného Slovenska,Strana moderného Slovenska,30
2014,EP,403,Nitra,Strana moderného Slovenska,Strana moderného Slovenska,62
2014,EP,404,Nové Zámky,Strana moderného Slovenska,Strana moderného Slovenska,28
2014,EP,405,Šaľa,Strana moderného Slovenska,Strana moderného Slovenska,11
2014,EP,406,Topoľčany,Strana moderného Slovenska,Strana moderného Slovenska,17
2014,EP,407,Zlaté Moravce,Strana moderného Slovenska,Strana moderného Slovenska,14
2014,EP,501,Bytča,Strana moderného Slovenska,Strana moderného Slovenska,4
2014,EP,502,Čadca,Strana moderného Slovenska,Strana moderného Slovenska,33
2014,EP,503,Dolný Kubín,Strana moderného Slovenska,Strana moderného Slovenska,19
2014,EP,504,Kysucké Nové Mesto,Strana moderného Slovenska,Strana moderného Slovenska,12
2014,EP,505,Liptovský Mikuláš,Strana moderného Slovenska,Strana moderného Slovenska,17
2014,EP,506,Martin,Strana moderného Slovenska,Strana moderného Slovenska,17
2014,EP,507,Námestovo,Strana moderného Slovenska,Strana moderného Slovenska,9
2014,EP,508,Ružomberok,Strana moderného Slovenska,Strana moderného Slovenska,18
2014,EP,509,Turčianske Teplice,Strana moderného Slovenska,Strana moderného Slovenska,1
2014,EP,510,Tvrdošín,Strana moderného Slovenska,Strana moderného Slovenska,10
2014,EP,511,Žilina,Strana moderného Slovenska,Strana moderného Slovenska,38
2014,EP,601,Banská Bystrica,Strana moderného Slovenska,Strana moderného Slovenska,98
2014,EP,602,Banská Štiavnica,Strana moderného Slovenska,Strana moderného Slovenska,7
2014,EP,603,Brezno,Strana moderného Slovenska,Strana moderného Slovenska,39
2014,EP,604,Detva,Strana moderného Slovenska,Strana moderného Slovenska,11
2014,EP,605,Krupina,Strana moderného Slovenska,Strana moderného Slovenska,38
2014,EP,606,Lučenec,Strana moderného Slovenska,Strana moderného Slovenska,34
2014,EP,607,Poltár,Strana moderného Slovenska,Strana moderného Slovenska,9
2014,EP,608,Revúca,Strana moderného Slovenska,Strana moderného Slovenska,51
2014,EP,609,Rimavská Sobota,Strana moderného Slovenska,Strana moderného Slovenska,30
2014,EP,610,Veľký Krtíš,Strana moderného Slovenska,Strana moderného Slovenska,28
2014,EP,611,Zvolen,Strana moderného Slovenska,Strana moderného Slovenska,22
2014,EP,612,Žarnovica,Strana moderného Slovenska,Strana moderného Slovenska,22
2014,EP,613,Žiar nad Hronom,Strana moderného Slovenska,Strana moderného Slovenska,9
2014,EP,701,Bardejov,Strana moderného Slovenska,Strana moderného Slovenska,38
2014,EP,702,Humenné,Strana moderného Slovenska,Strana moderného Slovenska,58
2014,EP,703,Kežmarok,Strana moderného Slovenska,Strana moderného Slovenska,244
2014,EP,704,Levoča,Strana moderného Slovenska,Strana moderného Slovenska,74
2014,EP,705,Medzilaborce,Strana moderného Slovenska,Strana moderného Slovenska,14
2014,EP,706,Poprad,Strana moderného Slovenska,Strana moderného Slovenska,63
2014,EP,707,Prešov,Strana moderného Slovenska,Strana moderného Slovenska,35
2014,EP,708,Sabinov,Strana moderného Slovenska,Strana moderného Slovenska,8
2014,EP,709,Snina,Strana moderného Slovenska,Strana moderného Slovenska,7
2014,EP,710,Stará Ľubovňa,Strana moderného Slovenska,Strana moderného Slovenska,94
2014,EP,711,Stropkov,Strana moderného Slovenska,Strana moderného Slovenska,34
2014,EP,712,Svidník,Strana moderného Slovenska,Strana moderného Slovenska,52
2014,EP,713,Vranov nad Topľou,Strana moderného Slovenska,Strana moderného Slovenska,48
2014,EP,801,Gelnica,Strana moderného Slovenska,Strana moderného Slovenska,32
2014,EP,802,Košice I,Strana moderného Slovenska,Strana moderného Slovenska,64
2014,EP,803,Košice II,Strana moderného Slovenska,Strana moderného Slovenska,37
2014,EP,804,Košice III,Strana moderného Slovenska,Strana moderného Slovenska,22
2014,EP,805,Košice IV,Strana moderného Slovenska,Strana moderného Slovenska,56
2014,EP,806,Košice - okolie,Strana moderného Slovenska,Strana moderného Slovenska,81
2014,EP,807,Michalovce,Strana moderného Slovenska,Strana moderného Slovenska,284
2014,EP,808,Rožňava,Strana moderného Slovenska,Strana moderného Slovenska,13
2014,EP,809,Sobrance,Strana moderného Slovenska,Strana moderného Slovenska,61
2014,EP,810,Spišská Nová Ves,Strana moderného Slovenska,Strana moderného Slovenska,54
2014,EP,811,Trebišov,Strana moderného Slovenska,Strana moderného Slovenska,47
2014,EP,,Spolu za SR,Strana moderného Slovenska,Strana moderného Slovenska,2851
2014,EP,101,Bratislava I,Komunistická strana Slovenska,KSS,86
2014,EP,102,Bratislava II,Komunistická strana Slovenska,KSS,170
2014,EP,103,Bratislava III,Komunistická strana Slovenska,KSS,105
2014,EP,104,Bratislava IV,Komunistická strana Slovenska,KSS,182
2014,EP,105,Bratislava V,Komunistická strana Slovenska,KSS,165
2014,EP,106,Malacky,Komunistická strana Slovenska,KSS,56
2014,EP,107,Pezinok,Komunistická strana Slovenska,KSS,61
2014,EP,108,Senec,Komunistická strana Slovenska,KSS,84
2014,EP,201,Dunajská Streda,Komunistická strana Slovenska,KSS,35
2014,EP,202,Galanta,Komunistická strana Slovenska,KSS,92
2014,EP,203,Hlohovec,Komunistická strana Slovenska,KSS,53
2014,EP,204,Piešťany,Komunistická strana Slovenska,KSS,71
2014,EP,205,Senica,Komunistická strana Slovenska,KSS,110
2014,EP,206,Skalica,Komunistická strana Slovenska,KSS,83
2014,EP,207,Trnava,Komunistická strana Slovenska,KSS,132
2014,EP,301,Bánovce nad Bebravou,Komunistická strana Slovenska,KSS,82
2014,EP,302,Ilava,Komunistická strana Slovenska,KSS,174
2014,EP,303,Myjava,Komunistická strana Slovenska,KSS,31
2014,EP,304,Nové Mesto nad Váhom,Komunistická strana Slovenska,KSS,159
2014,EP,305,Partizánske,Komunistická strana Slovenska,KSS,82
2014,EP,306,Považská Bystrica,Komunistická strana Slovenska,KSS,118
2014,EP,307,Prievidza,Komunistická strana Slovenska,KSS,303
2014,EP,308,Púchov,Komunistická strana Slovenska,KSS,87
2014,EP,309,Trenčín,Komunistická strana Slovenska,KSS,336
2014,EP,401,Komárno,Komunistická strana Slovenska,KSS,75
2014,EP,402,Levice,Komunistická strana Slovenska,KSS,187
2014,EP,403,Nitra,Komunistická strana Slovenska,KSS,188
2014,EP,404,Nové Zámky,Komunistická strana Slovenska,KSS,129
2014,EP,405,Šaľa,Komunistická strana Slovenska,KSS,34
2014,EP,406,Topoľčany,Komunistická strana Slovenska,KSS,120
2014,EP,407,Zlaté Moravce,Komunistická strana Slovenska,KSS,74
2014,EP,501,Bytča,Komunistická strana Slovenska,KSS,41
2014,EP,502,Čadca,Komunistická strana Slovenska,KSS,130
2014,EP,503,Dolný Kubín,Komunistická strana Slovenska,KSS,93
2014,EP,504,Kysucké Nové Mesto,Komunistická strana Slovenska,KSS,67
2014,EP,505,Liptovský Mikuláš,Komunistická strana Slovenska,KSS,180
2014,EP,506,Martin,Komunistická strana Slovenska,KSS,248
2014,EP,507,Námestovo,Komunistická strana Slovenska,KSS,24
2014,EP,508,Ružomberok,Komunistická strana Slovenska,KSS,108
2014,EP,509,Turčianske Teplice,Komunistická strana Slovenska,KSS,54
2014,EP,510,Tvrdošín,Komunistická strana Slovenska,KSS,36
2014,EP,511,Žilina,Komunistická strana Slovenska,KSS,222
2014,EP,601,Banská Bystrica,Komunistická strana Slovenska,KSS,188
2014,EP,602,Banská Štiavnica,Komunistická strana Slovenska,KSS,36
2014,EP,603,Brezno,Komunistická strana Slovenska,KSS,117
2014,EP,604,Detva,Komunistická strana Slovenska,KSS,66
2014,EP,605,Krupina,Komunistická strana Slovenska,KSS,55
2014,EP,606,Lučenec,Komunistická strana Slovenska,KSS,172
2014,EP,607,Poltár,Komunistická strana Slovenska,KSS,74
2014,EP,608,Revúca,Komunistická strana Slovenska,KSS,45
2014,EP,609,Rimavská Sobota,Komunistická strana Slovenska,KSS,125
2014,EP,610,Veľký Krtíš,Komunistická strana Slovenska,KSS,46
2014,EP,611,Zvolen,Komunistická strana Slovenska,KSS,141
2014,EP,612,Žarnovica,Komunistická strana Slovenska,KSS,69
2014,EP,613,Žiar nad Hronom,Komunistická strana Slovenska,KSS,71
2014,EP,701,Bardejov,Komunistická strana Slovenska,KSS,95
2014,EP,702,Humenné,Komunistická strana Slovenska,KSS,196
2014,EP,703,Kežmarok,Komunistická strana Slovenska,KSS,57
2014,EP,704,Levoča,Komunistická strana Slovenska,KSS,30
2014,EP,705,Medzilaborce,Komunistická strana Slovenska,KSS,47
2014,EP,706,Poprad,Komunistická strana Slovenska,KSS,150
2014,EP,707,Prešov,Komunistická strana Slovenska,KSS,273
2014,EP,708,Sabinov,Komunistická strana Slovenska,KSS,47
2014,EP,709,Snina,Komunistická strana Slovenska,KSS,88
2014,EP,710,Stará Ľubovňa,Komunistická strana Slovenska,KSS,94
2014,EP,711,Stropkov,Komunistická strana Slovenska,KSS,64
2014,EP,712,Svidník,Komunistická strana Slovenska,KSS,95
2014,EP,713,Vranov nad Topľou,Komunistická strana Slovenska,KSS,163
2014,EP,801,Gelnica,Komunistická strana Slovenska,KSS,25
2014,EP,802,Košice I,Komunistická strana Slovenska,KSS,84
2014,EP,803,Košice II,Komunistická strana Slovenska,KSS,110
2014,EP,804,Košice III,Komunistická strana Slovenska,KSS,26
2014,EP,805,Košice IV,Komunistická strana Slovenska,KSS,62
2014,EP,806,Košice - okolie,Komunistická strana Slovenska,KSS,170
2014,EP,807,Michalovce,Komunistická strana Slovenska,KSS,208
2014,EP,808,Rožňava,Komunistická strana Slovenska,KSS,85
2014,EP,809,Sobrance,Komunistická strana Slovenska,KSS,40
2014,EP,810,Spišská Nová Ves,Komunistická strana Slovenska,KSS,112
2014,EP,811,Trebišov,Komunistická strana Slovenska,KSS,125
2014,EP,,Spolu za SR,Komunistická strana Slovenska,KSS,8518
2014,EP,101,Bratislava I,ÚSVIT,ÚSVIT,17
2014,EP,102,Bratislava II,ÚSVIT,ÚSVIT,39
2014,EP,103,Bratislava III,ÚSVIT,ÚSVIT,19
2014,EP,104,Bratislava IV,ÚSVIT,ÚSVIT,39
2014,EP,105,Bratislava V,ÚSVIT,ÚSVIT,47
2014,EP,106,Malacky,ÚSVIT,ÚSVIT,6
2014,EP,107,Pezinok,ÚSVIT,ÚSVIT,11
2014,EP,108,Senec,ÚSVIT,ÚSVIT,10
2014,EP,201,Dunajská Streda,ÚSVIT,ÚSVIT,7
2014,EP,202,Galanta,ÚSVIT,ÚSVIT,5
2014,EP,203,Hlohovec,ÚSVIT,ÚSVIT,6
2014,EP,204,Piešťany,ÚSVIT,ÚSVIT,30
2014,EP,205,Senica,ÚSVIT,ÚSVIT,17
2014,EP,206,Skalica,ÚSVIT,ÚSVIT,1
2014,EP,207,Trnava,ÚSVIT,ÚSVIT,10
2014,EP,301,Bánovce nad Bebravou,ÚSVIT,ÚSVIT,8
2014,EP,302,Ilava,ÚSVIT,ÚSVIT,23
2014,EP,303,Myjava,ÚSVIT,ÚSVIT,11
2014,EP,304,Nové Mesto nad Váhom,ÚSVIT,ÚSVIT,12
2014,EP,305,Partizánske,ÚSVIT,ÚSVIT,20
2014,EP,306,Považská Bystrica,ÚSVIT,ÚSVIT,5
2014,EP,307,Prievidza,ÚSVIT,ÚSVIT,38
2014,EP,308,Púchov,ÚSVIT,ÚSVIT,9
2014,EP,309,Trenčín,ÚSVIT,ÚSVIT,19
2014,EP,401,Komárno,ÚSVIT,ÚSVIT,9
2014,EP,402,Levice,ÚSVIT,ÚSVIT,18
2014,EP,403,Nitra,ÚSVIT,ÚSVIT,28
2014,EP,404,Nové Zámky,ÚSVIT,ÚSVIT,45
2014,EP,405,Šaľa,ÚSVIT,ÚSVIT,6
2014,EP,406,Topoľčany,ÚSVIT,ÚSVIT,7
2014,EP,407,Zlaté Moravce,ÚSVIT,ÚSVIT,3
2014,EP,501,Bytča,ÚSVIT,ÚSVIT,2
2014,EP,502,Čadca,ÚSVIT,ÚSVIT,6
2014,EP,503,Dolný Kubín,ÚSVIT,ÚSVIT,5
2014,EP,504,Kysucké Nové Mesto,ÚSVIT,ÚSVIT,2
2014,EP,505,Liptovský Mikuláš,ÚSVIT,ÚSVIT,15
2014,EP,506,Martin,ÚSVIT,ÚSVIT,12
2014,EP,507,Námestovo,ÚSVIT,ÚSVIT,4
2014,EP,508,Ružomberok,ÚSVIT,ÚSVIT,18
2014,EP,509,Turčianske Teplice,ÚSVIT,ÚSVIT,1
2014,EP,510,Tvrdošín,ÚSVIT,ÚSVIT,8
2014,EP,511,Žilina,ÚSVIT,ÚSVIT,16
2014,EP,601,Banská Bystrica,ÚSVIT,ÚSVIT,13
2014,EP,602,Banská Štiavnica,ÚSVIT,ÚSVIT,3
2014,EP,603,Brezno,ÚSVIT,ÚSVIT,13
2014,EP,604,Detva,ÚSVIT,ÚSVIT,18
2014,EP,605,Krupina,ÚSVIT,ÚSVIT,5
2014,EP,606,Lučenec,ÚSVIT,ÚSVIT,53
2014,EP,607,Poltár,ÚSVIT,ÚSVIT,15
2014,EP,608,Revúca,ÚSVIT,ÚSVIT,10
2014,EP,609,Rimavská Sobota,ÚSVIT,ÚSVIT,110
2014,EP,610,Veľký Krtíš,ÚSVIT,ÚSVIT,9
2014,EP,611,Zvolen,ÚSVIT,ÚSVIT,19
2014,EP,612,Žarnovica,ÚSVIT,ÚSVIT,6
2014,EP,613,Žiar nad Hronom,ÚSVIT,ÚSVIT,1
2014,EP,701,Bardejov,ÚSVIT,ÚSVIT,206
2014,EP,702,Humenné,ÚSVIT,ÚSVIT,781
2014,EP,703,Kežmarok,ÚSVIT,ÚSVIT,5
2014,EP,704,Levoča,ÚSVIT,ÚSVIT,14
2014,EP,705,Medzilaborce,ÚSVIT,ÚSVIT,127
2014,EP,706,Poprad,ÚSVIT,ÚSVIT,23
2014,EP,707,Prešov,ÚSVIT,ÚSVIT,118
2014,EP,708,Sabinov,ÚSVIT,ÚSVIT,70
2014,EP,709,Snina,ÚSVIT,ÚSVIT,122
2014,EP,710,Stará Ľubovňa,ÚSVIT,ÚSVIT,12
2014,EP,711,Stropkov,ÚSVIT,ÚSVIT,32
2014,EP,712,Svidník,ÚSVIT,ÚSVIT,74
2014,EP,713,Vranov nad Topľou,ÚSVIT,ÚSVIT,104
2014,EP,801,Gelnica,ÚSVIT,ÚSVIT,4
2014,EP,802,Košice I,ÚSVIT,ÚSVIT,14
2014,EP,803,Košice II,ÚSVIT,ÚSVIT,14
2014,EP,804,Košice III,ÚSVIT,ÚSVIT,10
2014,EP,805,Košice IV,ÚSVIT,ÚSVIT,7
2014,EP,806,Košice - okolie,ÚSVIT,ÚSVIT,12
2014,EP,807,Michalovce,ÚSVIT,ÚSVIT,54
2014,EP,808,Rožňava,ÚSVIT,ÚSVIT,16
2014,EP,809,Sobrance,ÚSVIT,ÚSVIT,9
2014,EP,810,Spišská Nová Ves,ÚSVIT,ÚSVIT,9
2014,EP,811,Trebišov,ÚSVIT,ÚSVIT,47
2014,EP,,Spolu za SR,ÚSVIT,ÚSVIT,2773
2014,EP,101,Bratislava I,Strana občianskej ľavice,Strana občianskej ľavice,9
2014,EP,102,Bratislava II,Strana občianskej ľavice,Strana občianskej ľavice,14
2014,EP,103,Bratislava III,Strana občianskej ľavice,Strana občianskej ľavice,4
2014,EP,104,Bratislava IV,Strana občianskej ľavice,Strana občianskej ľavice,3
2014,EP,105,Bratislava V,Strana občianskej ľavice,Strana občianskej ľavice,14
2014,EP,106,Malacky,Strana občianskej ľavice,Strana občianskej ľavice,4
2014,EP,107,Pezinok,Strana občianskej ľavice,Strana občianskej ľavice,3
2014,EP,108,Senec,Strana občianskej ľavice,Strana občianskej ľavice,7
2014,EP,201,Dunajská Streda,Strana občianskej ľavice,Strana občianskej ľavice,3
2014,EP,202,Galanta,Strana občianskej ľavice,Strana občianskej ľavice,1
2014,EP,203,Hlohovec,Strana občianskej ľavice,Strana občianskej ľavice,4
2014,EP,204,Piešťany,Strana občianskej ľavice,Strana občianskej ľavice,28
2014,EP,205,Senica,Strana občianskej ľavice,Strana občianskej ľavice,0
2014,EP,206,Skalica,Strana občianskej ľavice,Strana občianskej ľavice,3
2014,EP,207,Trnava,Strana občianskej ľavice,Strana občianskej ľavice,25
2014,EP,301,Bánovce nad Bebravou,Strana občianskej ľavice,Strana občianskej ľavice,5
2014,EP,302,Ilava,Strana občianskej ľavice,Strana občianskej ľavice,2
2014,EP,303,Myjava,Strana občianskej ľavice,Strana občianskej ľavice,0
2014,EP,304,Nové Mesto nad Váhom,Strana občianskej ľavice,Strana občianskej ľavice,4
2014,EP,305,Partizánske,Strana občianskej ľavice,Strana občianskej ľavice,7
2014,EP,306,Považská Bystrica,Strana občianskej ľavice,Strana občianskej ľavice,20
2014,EP,307,Prievidza,Strana občianskej ľavice,Strana občianskej ľavice,70
2014,EP,308,Púchov,Strana občianskej ľavice,Strana občianskej ľavice,6
2014,EP,309,Trenčín,Strana občianskej ľavice,Strana občianskej ľavice,15
2014,EP,401,Komárno,Strana občianskej ľavice,Strana občianskej ľavice,31
2014,EP,402,Levice,Strana občianskej ľavice,Strana občianskej ľavice,13
2014,EP,403,Nitra,Strana občianskej ľavice,Strana občianskej ľavice,93
2014,EP,404,Nové Zámky,Strana občianskej ľavice,Strana občianskej ľavice,18
2014,EP,405,Šaľa,Strana občianskej ľavice,Strana občianskej ľavice,12
2014,EP,406,Topoľčany,Strana občianskej ľavice,Strana občianskej ľavice,54
2014,EP,407,Zlaté Moravce,Strana občianskej ľavice,Strana občianskej ľavice,3
2014,EP,501,Bytča,Strana občianskej ľavice,Strana občianskej ľavice,3
2014,EP,502,Čadca,Strana občianskej ľavice,Strana občianskej ľavice,6
2014,EP,503,Dolný Kubín,Strana občianskej ľavice,Strana občianskej ľavice,1
2014,EP,504,Kysucké Nové Mesto,Strana občianskej ľavice,Strana občianskej ľavice,5
2014,EP,505,Liptovský Mikuláš,Strana občianskej ľavice,Strana občianskej ľavice,6
2014,EP,506,Martin,Strana občianskej ľavice,Strana občianskej ľavice,6
2014,EP,507,Námestovo,Strana občianskej ľavice,Strana občianskej ľavice,1
2014,EP,508,Ružomberok,Strana občianskej ľavice,Strana občianskej ľavice,2
2014,EP,509,Turčianske Teplice,Strana občianskej ľavice,Strana občianskej ľavice,2
2014,EP,510,Tvrdošín,Strana občianskej ľavice,Strana občianskej ľavice,1
2014,EP,511,Žilina,Strana občianskej ľavice,Strana občianskej ľavice,13
2014,EP,601,Banská Bystrica,Strana občianskej ľavice,Strana občianskej ľavice,3
2014,EP,602,Banská Štiavnica,Strana občianskej ľavice,Strana občianskej ľavice,1
2014,EP,603,Brezno,Strana občianskej ľavice,Strana občianskej ľavice,1
2014,EP,604,Detva,Strana občianskej ľavice,Strana občianskej ľavice,1
2014,EP,605,Krupina,Strana občianskej ľavice,Strana občianskej ľavice,2
2014,EP,606,Lučenec,Strana občianskej ľavice,Strana občianskej ľavice,0
2014,EP,607,Poltár,Strana občianskej ľavice,Strana občianskej ľavice,1
2014,EP,608,Revúca,Strana občianskej ľavice,Strana občianskej ľavice,2
2014,EP,609,Rimavská Sobota,Strana občianskej ľavice,Strana občianskej ľavice,5
2014,EP,610,Veľký Krtíš,Strana občianskej ľavice,Strana občianskej ľavice,0
2014,EP,611,Zvolen,Strana občianskej ľavice,Strana občianskej ľavice,6
2014,EP,612,Žarnovica,Strana občianskej ľavice,Strana občianskej ľavice,0
2014,EP,613,Žiar nad Hronom,Strana občianskej ľavice,Strana občianskej ľavice,4
2014,EP,701,Bardejov,Strana občianskej ľavice,Strana občianskej ľavice,36
2014,EP,702,Humenné,Strana občianskej ľavice,Strana občianskej ľavice,41
2014,EP,703,Kežmarok,Strana občianskej ľavice,Strana občianskej ľavice,19
2014,EP,704,Levoča,Strana občianskej ľavice,Strana občianskej ľavice,14
2014,EP,705,Medzilaborce,Strana občianskej ľavice,Strana občianskej ľavice,18
2014,EP,706,Poprad,Strana občianskej ľavice,Strana občianskej ľavice,111
2014,EP,707,Prešov,Strana občianskej ľavice,Strana občianskej ľavice,33
2014,EP,708,Sabinov,Strana občianskej ľavice,Strana občianskej ľavice,3
2014,EP,709,Snina,Strana občianskej ľavice,Strana občianskej ľavice,95
2014,EP,710,Stará Ľubovňa,Strana občianskej ľavice,Strana občianskej ľavice,39
2014,EP,711,Stropkov,Strana občianskej ľavice,Strana občianskej ľavice,21
2014,EP,712,Svidník,Strana občianskej ľavice,Strana občianskej ľavice,81
2014,EP,713,Vranov nad Topľou,Strana občianskej ľavice,Strana občianskej ľavice,107
2014,EP,801,Gelnica,Strana občianskej ľavice,Strana občianskej ľavice,1
2014,EP,802,Košice I,Strana občianskej ľavice,Strana občianskej ľavice,8
2014,EP,803,Košice II,Strana občianskej ľavice,Strana občianskej ľavice,33
